id,gender,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
20658,male,0.80420876,-1.5004005,-0.8141544,-1.0434288,-0.10837548,-0.115415715,0.5715614,-0.27001113,0.4775228
20659,male,0.8455363,-1.499256,-0.8435855,-0.98098266,-0.12989101,-0.11723537,0.59041566,-0.20762958,0.47687083
20660,male,0.7665531,-1.503788,-0.7814767,-1.122015,-0.10440869,-0.10805686,0.59433836,-0.3268177,0.4815781
20661,male,0.95985675,-1.4340895,-0.89198136,-0.7998973,-0.101741716,-0.12885669,0.5373532,-0.09955644,0.47398272
20662,male,0.97580206,-1.4245136,-0.89833844,-0.7688611,-0.101476625,-0.13286789,0.5171404,-0.08735864,0.47705472
20663,male,0.97400707,-1.4198965,-0.89382434,-0.7755713,-0.089215636,-0.13054761,0.5250091,-0.092240885,0.47608182
20664,male,0.7967873,-1.4570276,-0.77870715,-1.0609552,-0.036214754,-0.11108773,0.55540574,-0.32082134,0.48536783
20665,male,0.9326961,-1.4378318,-0.8806644,-0.84389645,-0.083304755,-0.12829058,0.5119091,-0.13489601,0.45896024
20666,male,1.0066265,-1.408267,-0.9148837,-0.7269078,-0.09260064,-0.13521564,0.5011493,-0.055571027,0.46641105
20667,male,1.1406204,-1.3284557,-0.9766238,-0.54019356,-0.043663733,-0.14465308,0.43776438,0.0728442,0.4333311
20668,male,0.99657387,-1.3778703,-0.88300014,-0.75716436,-0.05791451,-0.13272883,0.48277843,-0.10565204,0.473478
20669,male,0.7106294,-1.5593106,-0.7719786,-1.1880907,-0.14498812,-0.104510635,0.6410415,-0.35428745,0.49451455
20670,male,0.78298235,-1.4965004,-0.79051733,-1.083579,-0.09337107,-0.11008886,0.5914846,-0.30570212,0.4863265
20671,male,0.6479756,-1.614494,-0.7569922,-1.2773693,-0.19350246,-0.10100208,0.6757899,-0.39701447,0.50092804
20672,male,0.75023025,-1.5258203,-0.7858206,-1.1230699,-0.1101666,-0.10895163,0.60462916,-0.32453135,0.48753077
20673,male,1.1314448,-1.3024789,-0.9619321,-0.53475404,0.019419463,-0.14808694,0.38091716,0.038871907,0.42936507
20674,male,1.135759,-1.3279275,-0.9749124,-0.5345394,-0.024132984,-0.14415616,0.44003198,0.07068955,0.43622056
20675,male,0.98870784,-1.4065933,-0.8990007,-0.75563633,-0.0743526,-0.13146594,0.5122689,-0.08158609,0.4699356
20676,male,1.0144593,-1.402001,-0.9206697,-0.73626816,-0.09259265,-0.1347449,0.4867313,-0.051337667,0.446149
20677,male,1.0076473,-1.4139042,-0.92407244,-0.7303386,-0.096772455,-0.13580301,0.49258885,-0.047145236,0.45218524
20678,male,1.0089238,-1.4122912,-0.92466843,-0.7319025,-0.09444516,-0.1353322,0.49219248,-0.04635935,0.44889307
20679,male,0.9955966,-1.4176269,-0.9107906,-0.73983526,-0.1023031,-0.13492984,0.50828356,-0.06412721,0.4718488
20680,male,0.76319563,-1.5179596,-0.791444,-1.1048766,-0.10736767,-0.110320516,0.59590775,-0.31316456,0.48497736
20681,male,0.7656747,-1.5345712,-0.80063003,-1.1052977,-0.1385497,-0.10910448,0.6238485,-0.29448348,0.48729333
20682,male,0.7970134,-1.5165437,-0.81489116,-1.0572202,-0.1262464,-0.111414135,0.612213,-0.2631664,0.48326984
20683,male,0.9529143,-1.4404972,-0.89340395,-0.81362325,-0.10689466,-0.12918709,0.5299945,-0.10411283,0.46612662
20684,male,0.7182952,-1.5282437,-0.75604504,-1.1693548,-0.0974946,-0.10367,0.63092625,-0.37025458,0.50653046
20685,male,1.0055779,-1.4064264,-0.9177117,-0.7384689,-0.08231616,-0.13395423,0.49377918,-0.05622095,0.45063043
20686,male,0.73050857,-1.5311068,-0.77528286,-1.1518121,-0.10589101,-0.108333446,0.598041,-0.34939855,0.48673153
20687,male,0.7956671,-1.5062972,-0.81216073,-1.0523965,-0.10760759,-0.11490309,0.57493705,-0.27562883,0.47809497
20688,male,0.84972304,-1.4792461,-0.83203685,-0.9708878,-0.10364285,-0.11733446,0.57993037,-0.22098109,0.48573276
20689,male,1.1351669,-1.3505322,-0.9882574,-0.535482,-0.06911286,-0.1470594,0.44214165,0.08655771,0.43436974
20690,male,0.9612999,-1.4356147,-0.89726794,-0.8056748,-0.10262533,-0.12855321,0.5322454,-0.09504265,0.46210012
20691,male,1.036673,-1.3892775,-0.9319843,-0.6907454,-0.07223759,-0.13632649,0.48296127,-0.024813225,0.4473046
20692,male,1.036673,-1.3892775,-0.9319843,-0.6907454,-0.07223759,-0.13632649,0.48296127,-0.024813225,0.4473046
20693,male,1.036673,-1.3892775,-0.9319843,-0.6907454,-0.07223759,-0.13632649,0.48296127,-0.024813225,0.4473046
20694,male,1.0481776,-1.3809979,-0.93294877,-0.6903242,-0.080206774,-0.1356574,0.48332587,-0.019801691,0.44322044
20695,male,0.7350347,-1.4984344,-0.74852717,-1.1948539,-0.088758975,-0.100065485,0.614829,-0.38164026,0.4829416
20696,male,1.0125959,-1.3894432,-0.90869886,-0.7338487,-0.07345183,-0.13432743,0.48371845,-0.06641807,0.45659927
20697,male,0.9540998,-1.4198582,-0.88311094,-0.8124803,-0.07822481,-0.1305575,0.49970868,-0.123410136,0.46417227
20698,male,0.9674143,-1.4298296,-0.88757044,-0.7584457,-0.120993085,-0.1371769,0.51288176,-0.10230878,0.5070453
20699,male,0.9674143,-1.4298296,-0.88757044,-0.7584457,-0.120993085,-0.1371769,0.51288176,-0.10230878,0.5070453
20700,male,0.9674143,-1.4298296,-0.88757044,-0.7584457,-0.120993085,-0.1371769,0.51288176,-0.10230878,0.5070453
20701,male,0.7711822,-1.513243,-0.79490995,-1.0940095,-0.10442008,-0.110658064,0.5938867,-0.30535004,0.48338065
20702,male,0.8257644,-1.4941871,-0.8221039,-1.0235819,-0.11691978,-0.11287499,0.59864223,-0.2436875,0.47910634
20703,male,0.69778687,-1.5616462,-0.7617349,-1.2105607,-0.1465494,-0.103344694,0.6431669,-0.37339485,0.49784634
20704,male,0.7353648,-1.4978793,-0.7480423,-1.1811703,-0.07811933,-0.09993074,0.6229728,-0.37789848,0.49139464
20705,male,0.7353648,-1.4978793,-0.7480423,-1.1811703,-0.07811933,-0.09993074,0.6229728,-0.37789848,0.49139464
20706,male,1.0773504,-1.3167541,-0.92024475,-0.62174624,0.020522147,-0.14008972,0.42019618,-0.0309027,0.45028004
20707,male,1.0773504,-1.3167541,-0.92024475,-0.62174624,0.020522147,-0.14008972,0.42019618,-0.0309027,0.45028004
20708,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20709,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20710,male,0.83977646,-1.4579036,-0.8103994,-0.9890652,-0.06590637,-0.11555111,0.5642469,-0.25644958,0.48878226
20711,male,1.0342567,-1.3429716,-0.902176,-0.6827662,0.0050921463,-0.13740307,0.43593362,-0.07144506,0.45714214
20712,male,1.1041454,-1.3568034,-0.9666119,-0.5875388,-0.06403148,-0.14363353,0.44850478,0.04473542,0.43776238
20713,male,1.1233033,-1.3586644,-0.9842778,-0.5557948,-0.078804895,-0.14692268,0.44084904,0.07459778,0.4332065
20714,male,0.76111925,-1.5277468,-0.79292244,-1.114287,-0.12514746,-0.108203776,0.6189901,-0.30763212,0.48721135
20715,male,0.77783,-1.5154061,-0.80221707,-1.0786045,-0.10983637,-0.1123434,0.59102625,-0.2929964,0.48362812
20716,male,1.140979,-1.3283343,-0.97758836,-0.5294712,-0.041692432,-0.14677334,0.4281961,0.07327486,0.4374038
20717,male,1.018989,-1.3905127,-0.9142224,-0.7216957,-0.062370252,-0.13079208,0.5135859,-0.04830227,0.4575141
20718,male,0.76552695,-1.5057942,-0.7809065,-1.1261787,-0.111778654,-0.10816729,0.5950938,-0.32827422,0.48221198
20719,male,2.2009032,-0.5972234,-1.3996975,1.1337103,0.5185145,-0.25261465,-0.26399106,0.9905312,0.30086923
20720,male,0.7322236,-1.524549,-0.7634608,-1.186555,-0.12601836,-0.1029835,0.6233245,-0.36158806,0.4857473
20721,male,0.8009094,-1.489807,-0.8043157,-1.045423,-0.08404563,-0.11360576,0.5739086,-0.28232974,0.48229805
20722,male,0.76962876,-1.5226085,-0.7978705,-1.0928901,-0.122119695,-0.111543566,0.600321,-0.30057853,0.48815653
20723,male,0.9210439,-1.4563776,-0.8777913,-0.87708825,-0.121210605,-0.12546432,0.5401541,-0.13992037,0.4612599
20724,male,1.1109653,-1.3214816,-0.950695,-0.5778542,-0.011402049,-0.14349885,0.41968971,0.022366418,0.43862057
20725,male,0.7933924,-1.4981564,-0.8020293,-1.061124,-0.0963836,-0.11225601,0.5856881,-0.2868458,0.48346427
20726,male,0.7060317,-1.5546182,-0.7693658,-1.1884472,-0.12941112,-0.10627412,0.61909723,-0.3645202,0.49083078
20727,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20728,male,1.0561438,-1.3672601,-0.9359032,-0.65855753,-0.04991434,-0.13974997,0.4510179,-0.017140923,0.44329825
20729,male,1.1333425,-1.332969,-0.97605675,-0.5304837,-0.043361295,-0.1491249,0.4149692,0.06542579,0.44048175
20730,male,0.7648696,-1.5158713,-0.7914092,-1.1090597,-0.11056307,-0.11045308,0.5907983,-0.31461027,0.48121962
20731,male,0.7244362,-1.5578276,-0.78073525,-1.1661514,-0.15421838,-0.10612993,0.6409545,-0.33619198,0.4958436
20732,male,0.7584891,-1.5177089,-0.78891265,-1.1120304,-0.103933945,-0.11061546,0.5883683,-0.32068345,0.48275036
20733,male,1.1055267,-1.2216097,-0.87412095,-0.65520096,0.100586325,-0.13339926,0.3694423,-0.09405689,0.43265423
20734,male,0.7817348,-1.5127307,-0.8028515,-1.076742,-0.10926555,-0.111656345,0.5947913,-0.28972182,0.4827492
20735,male,0.80733985,-1.5110234,-0.81988716,-1.0320908,-0.12590401,-0.11504501,0.594932,-0.2545534,0.48703972
20736,male,0.86289823,-1.4619788,-0.8354382,-0.9408516,-0.0849737,-0.12275471,0.5366009,-0.2192284,0.4830466
20737,male,0.8108005,-1.4973822,-0.8118039,-1.0501884,-0.11622845,-0.111341946,0.6002554,-0.26430815,0.47978228
20738,male,0.7245324,-1.5540569,-0.7808814,-1.1640226,-0.14088103,-0.105883226,0.6361681,-0.33687276,0.49210992
20739,male,1.1724929,-1.2988688,-0.98165786,-0.49753994,-0.031836495,-0.14888144,0.40416422,0.08733902,0.43207482
20740,male,1.1062795,-1.3092952,-0.9409853,-0.586778,0.015625075,-0.14199284,0.41146353,0.0059820847,0.43616134
20741,male,0.9876808,-1.4176997,-0.91133356,-0.7620969,-0.086497255,-0.13296309,0.49929455,-0.071727,0.45249045
20742,male,1.0658853,-1.3795284,-0.9506895,-0.6442665,-0.076901756,-0.14096764,0.461679,0.008300318,0.44145578
20743,male,0.9341851,-1.4398949,-0.88099563,-0.84552264,-0.09287881,-0.12784277,0.5192055,-0.1323954,0.4609568
20744,male,1.2867165,-1.2581638,-1.0522271,-0.31368864,-0.0231135,-0.16071258,0.3622101,0.22440231,0.41307214
20745,male,1.0419906,-1.334007,-0.90008205,-0.67389977,0.011992577,-0.1364525,0.44180864,-0.06852697,0.46106175
20746,male,1.0492736,-1.3742297,-0.92107844,-0.6525404,-0.08021865,-0.1410449,0.47577783,-0.029618101,0.48284012
20747,male,1.041493,-1.3782768,-0.9281067,-0.68785423,-0.061553456,-0.13612475,0.47636268,-0.029054426,0.44705313
20748,male,0.64822936,-1.6094489,-0.75472105,-1.2761708,-0.18461424,-0.10119608,0.6693379,-0.40106803,0.50042415
20749,male,0.7130815,-1.5332892,-0.7579839,-1.1871746,-0.0953466,-0.1009762,0.6395926,-0.37012327,0.4948348
20750,male,1.6036787,-1.0325791,-1.1630251,0.15679546,0.12524113,-0.18669489,0.19082838,0.48912287,0.3812844
20751,male,1.0815414,-1.3130684,-0.92041564,-0.6347855,0.009616812,-0.13962466,0.4138395,-0.032975204,0.44079018
20752,male,0.84022415,-1.4936041,-0.8364144,-0.9872077,-0.11726694,-0.11720267,0.58187896,-0.22091764,0.4781069
20753,male,0.76751995,-1.5351472,-0.7968353,-1.0884823,-0.14908598,-0.11128774,0.6280475,-0.29473335,0.5071361
20754,male,0.9802669,-1.4093397,-0.8995979,-0.77255523,-0.07176034,-0.13265897,0.49005616,-0.09188297,0.45638415
20755,male,1.1368135,-1.3506217,-0.9900952,-0.5361851,-0.0748378,-0.1480589,0.43434864,0.08715825,0.43120795
20756,male,0.93203074,-1.4523752,-0.8869474,-0.8467267,-0.1090051,-0.12767291,0.5317307,-0.12309303,0.4613942
20757,male,1.2388186,-1.2701694,-1.0252368,-0.3703409,0.00206516,-0.15782876,0.362794,0.16860184,0.42070788
20758,male,0.9461562,-1.4316505,-0.88513935,-0.8315935,-0.08772645,-0.12794569,0.51700735,-0.12208112,0.45803878
20759,male,0.98541564,-1.4112153,-0.90358645,-0.7690018,-0.0764989,-0.13116068,0.5048239,-0.081197985,0.4557611
20760,male,1.1167531,-1.3510193,-0.9733204,-0.56712544,-0.06129105,-0.14482984,0.44391906,0.05866064,0.43646935
20761,male,0.822511,-1.4909792,-0.81587005,-1.0034444,-0.106911056,-0.116088815,0.58849746,-0.25162488,0.49780026
20762,male,0.81328624,-1.4995327,-0.81431943,-1.0287744,-0.120517164,-0.11475753,0.59225565,-0.25932145,0.49090818
20763,male,0.7630907,-1.5141106,-0.7876207,-1.1093932,-0.10370679,-0.10916824,0.5996891,-0.31740916,0.48586774
20764,male,0.7826975,-1.5072478,-0.80044866,-1.0773243,-0.10290484,-0.11180842,0.5878754,-0.29409325,0.48146415
20765,male,0.9737049,-1.433162,-0.90591884,-0.7740791,-0.1105967,-0.13382533,0.51010567,-0.081728436,0.4668596
20766,male,1.0413707,-1.3924571,-0.93749696,-0.68153816,-0.08539505,-0.13863283,0.47546414,-0.017348789,0.4477795
20767,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20768,male,0.8801459,-1.475146,-0.85462826,-0.920972,-0.11797962,-0.1222149,0.5649612,-0.18077579,0.48129767
20769,male,1.0549232,-1.3870016,-0.94791216,-0.65568256,-0.07783292,-0.14081281,0.46297753,4.766415e-05,0.4425759
20770,male,1.260915,-1.2690663,-1.0383539,-0.3494231,-0.01603548,-0.15673476,0.3831206,0.19962186,0.4183808
20771,male,1.041493,-1.3782768,-0.9281067,-0.68785423,-0.061553456,-0.13612475,0.47636268,-0.029054426,0.44705313
20772,male,0.93974864,-1.432877,-0.8776109,-0.85707206,-0.0983589,-0.12551022,0.5267485,-0.13441484,0.4569271
20773,male,0.8116897,-1.499524,-0.8127847,-1.0284704,-0.114579774,-0.11368778,0.6000126,-0.25961843,0.49332038
20774,male,0.7189048,-1.5386093,-0.7634947,-1.1954719,-0.134555,-0.10400988,0.6237074,-0.3671464,0.48871863
20775,male,0.772903,-1.4957634,-0.7907525,-1.0789567,-0.067794636,-0.11357107,0.55755794,-0.3166935,0.48030844
20776,male,0.7425186,-1.5234203,-0.7741418,-1.1556472,-0.11922066,-0.10605713,0.6118536,-0.34390056,0.48594764
20777,male,1.016891,-1.4008486,-0.92059547,-0.71680886,-0.08811647,-0.13642848,0.4867204,-0.04765709,0.4576858
20778,male,0.92576927,-1.4447056,-0.8721544,-0.8856895,-0.11649023,-0.123984545,0.5373152,-0.14705066,0.4573904
20779,male,0.9610376,-1.4235688,-0.88554794,-0.8011274,-0.09251796,-0.12943217,0.5244029,-0.11024418,0.47494206
20780,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20781,male,0.77864635,-1.5146718,-0.8023618,-1.0785711,-0.10887932,-0.11203963,0.5923065,-0.29222625,0.48299995
20782,male,0.7135971,-1.5440879,-0.7544935,-1.1574055,-0.1368874,-0.10778773,0.63843155,-0.3699056,0.5331137
20783,male,0.7402889,-1.4904995,-0.746702,-1.1961131,-0.08728779,-0.09994406,0.608651,-0.38385814,0.4799781
20784,male,1.2334487,-1.2702482,-1.0184944,-0.3919469,-0.00754305,-0.15637009,0.36586693,0.15645964,0.41938648
20785,male,0.99975836,-1.4099894,-0.9115914,-0.7530093,-0.08717524,-0.13078238,0.51698023,-0.061575826,0.4560884
20786,male,1.0406075,-1.3898196,-0.9357153,-0.68806225,-0.08010059,-0.13744347,0.47665468,-0.020371338,0.44412643
20787,male,1.0895476,-1.3521041,-0.95061225,-0.6215309,-0.05459103,-0.14057693,0.45055127,0.016521847,0.43705502
20788,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20789,male,0.87591225,-1.4723581,-0.8433233,-0.9036648,-0.12577559,-0.12719986,0.54985774,-0.1967277,0.50917965
20790,male,1.0466461,-1.3877631,-0.94086784,-0.67186254,-0.0754204,-0.13906969,0.4691721,-0.011792477,0.44382256
20791,male,0.7756555,-1.5146456,-0.79780656,-1.0808641,-0.112421654,-0.11241655,0.5925905,-0.29883325,0.4894521
20792,male,1.0374941,-1.3733035,-0.91771805,-0.7210966,-0.073812895,-0.13352512,0.47854236,-0.047104783,0.44166502
20793,male,1.1844889,-1.2959615,-0.98862666,-0.48929617,-0.040036898,-0.14903253,0.40437615,0.10039693,0.426502
20794,male,1.2052112,-1.3098986,-1.0191637,-0.43570974,-0.05534285,-0.15400691,0.40141916,0.15047152,0.4225969
20795,male,0.74806356,-1.5257335,-0.78293014,-1.1259745,-0.11138111,-0.10888973,0.6055553,-0.32884482,0.490525
20796,male,0.8666988,-1.4709432,-0.8223172,-0.90882736,-0.13591619,-0.12546724,0.57946694,-0.21765704,0.54375094
20797,male,0.7403184,-1.5357502,-0.78334683,-1.1408534,-0.12374426,-0.10822935,0.61181265,-0.33154508,0.48817664
20798,male,0.7338879,-1.5562752,-0.78958786,-1.1414076,-0.15549514,-0.11007113,0.62180966,-0.32385364,0.4953329
20799,male,1.1652143,-1.3223974,-0.99438727,-0.4883315,-0.049360737,-0.1513003,0.4095884,0.102396496,0.433907
20800,male,0.7425186,-1.5234203,-0.7741418,-1.1556472,-0.11922066,-0.10605713,0.6118536,-0.34390056,0.48594764
20801,male,1.0969856,-1.3542669,-0.95744175,-0.58777124,-0.06029394,-0.14530244,0.43926567,0.029210353,0.44931722
20802,male,1.1169132,-1.3498801,-0.97241473,-0.5617986,-0.063004114,-0.146656,0.43429706,0.055984274,0.44011772
20803,male,0.9315692,-1.4430475,-0.87928617,-0.8517091,-0.093770094,-0.12555388,0.53675,-0.1317063,0.46330863
20804,male,0.97543544,-1.4146384,-0.89339465,-0.7888507,-0.091750674,-0.13099456,0.5072396,-0.09885096,0.46382588
20805,male,1.1501378,-1.3387698,-0.9940695,-0.5138878,-0.06272695,-0.14958854,0.42207682,0.09642001,0.42985305
20806,male,0.749149,-1.5261283,-0.78468424,-1.1259062,-0.11199664,-0.10886503,0.60490733,-0.32658216,0.48800525
20807,male,1.0343065,-1.3537333,-0.91433847,-0.6724976,-0.081097044,-0.12962131,0.5165497,0.04898968,0.43442887
20808,male,0.9179644,-1.4526955,-0.87574345,-0.8731668,-0.10385364,-0.12586719,0.53211987,-0.14474878,0.46119
20809,male,0.76754415,-1.508048,-0.78811544,-1.1070302,-0.10023973,-0.10989265,0.58879894,-0.31781214,0.48167697
20810,male,0.7305941,-1.5394201,-0.774731,-1.1702923,-0.13692075,-0.10596882,0.62100446,-0.34698892,0.48787114
20811,male,0.83771133,-1.4893984,-0.8321056,-0.99633116,-0.11219303,-0.11675752,0.5759098,-0.2297179,0.47524503
20812,male,0.7543137,-1.5247682,-0.7880119,-1.1169274,-0.11182288,-0.10930344,0.60470545,-0.31967258,0.48783106
20813,male,0.7590473,-1.5121607,-0.78022856,-1.1332148,-0.116847925,-0.10829876,0.5964795,-0.33190456,0.48304117
20814,male,0.6925843,-1.565738,-0.75994414,-1.2168279,-0.14767283,-0.10255938,0.6498062,-0.37644204,0.49963126
20815,male,0.8801459,-1.475146,-0.85462826,-0.920972,-0.11797962,-0.1222149,0.5649612,-0.18077579,0.48129767
20816,male,0.772903,-1.4957634,-0.7907525,-1.0789567,-0.067794636,-0.11357107,0.55755794,-0.3166935,0.48030844
20817,male,0.73133904,-1.5415702,-0.7786783,-1.1473926,-0.1285249,-0.1086048,0.6144395,-0.34028444,0.495528
20818,male,0.7317181,-1.5267037,-0.76432127,-1.186522,-0.12847711,-0.10293278,0.6258707,-0.3600862,0.48623183
20819,male,0.7575196,-1.5257884,-0.78849953,-1.1206243,-0.12052294,-0.107599385,0.6188197,-0.3150092,0.48824462
20820,male,0.81190366,-1.4987233,-0.8158481,-1.025248,-0.11050187,-0.115534216,0.583329,-0.25973457,0.48757932
20821,male,0.75472647,-1.5297306,-0.7901285,-1.1225357,-0.123502515,-0.10830961,0.61491615,-0.3152802,0.48654348
20822,male,0.762602,-1.5072472,-0.7821028,-1.1204774,-0.10217879,-0.108876884,0.59088224,-0.32801238,0.4826091
20823,male,0.76503164,-1.5220901,-0.79493344,-1.1010597,-0.115506366,-0.11062511,0.6004158,-0.3067356,0.48601466
20824,male,0.7484047,-1.5050727,-0.75525,-1.2164038,-0.15854633,-0.101764575,0.6101561,-0.37396505,0.47359934
20825,male,0.7400353,-1.5416238,-0.7871261,-1.137872,-0.13119729,-0.10881752,0.6144683,-0.3260638,0.4887803
20826,male,0.7160089,-1.5544509,-0.77198213,-1.1936959,-0.1504358,-0.10392493,0.63874495,-0.35398242,0.48902905
20827,male,0.76042926,-1.5116584,-0.78240645,-1.1254346,-0.1094368,-0.108422875,0.5968001,-0.32760897,0.48310506
20828,male,0.7304017,-1.5446877,-0.781363,-1.1494952,-0.1307186,-0.10873341,0.6130613,-0.33810747,0.4917091
20829,male,1.4190129,-1.0075803,-1.0141299,-0.107354105,0.3174518,-0.1699623,0.13909993,0.19714639,0.39392507
20830,male,0.749149,-1.5261283,-0.78468424,-1.1259062,-0.11199664,-0.10886503,0.60490733,-0.32658216,0.48800525
20831,male,1.0229851,-1.396998,-0.92474586,-0.70590585,-0.08099042,-0.13701417,0.48144284,-0.040488802,0.45435536
20832,male,0.7140826,-1.5549471,-0.7707698,-1.1871823,-0.14157774,-0.103458166,0.6458932,-0.35319653,0.49468434
20833,male,0.87843,-1.4175626,-0.8172645,-0.97142965,-0.04603268,-0.11592149,0.52643865,-0.24278155,0.46074003
20834,male,0.87715596,-1.4772904,-0.8469096,-0.917782,-0.13380238,-0.123562515,0.5712923,-0.18875387,0.50045294
20835,male,1.0869735,-1.3154159,-0.9212288,-0.6488538,-0.009454224,-0.135726,0.4414452,-0.025295762,0.43787032
20836,male,2.0650148,-0.62257105,-1.2756393,0.9151813,0.50268954,-0.23426664,-0.16530947,0.79252994,0.38232672
20837,male,1.0537626,-1.321405,-0.90484595,-0.66795605,0.0337719,-0.13421635,0.44082898,-0.058401823,0.44672164
20838,male,1.0342567,-1.3429716,-0.902176,-0.6827662,0.0050921463,-0.13740307,0.43593362,-0.07144506,0.45714214
20839,male,1.046421,-1.3301579,-0.9052014,-0.67654216,0.021894306,-0.13537717,0.43665338,-0.06276486,0.4467528
20840,male,1.0777463,-1.3342174,-0.9323963,-0.62912714,-0.0059632827,-0.13900363,0.43795055,-0.013071679,0.4417428
20841,male,1.0583178,-1.3762984,-0.9409289,-0.646634,-0.06897728,-0.14158216,0.4573174,-0.0071284953,0.45195228
20842,male,0.8742679,-1.4529371,-0.83117443,-0.9214392,-0.0844082,-0.12141346,0.5582727,-0.21203806,0.50021386
20843,male,0.9668913,-1.4354768,-0.89966893,-0.77711916,-0.11340454,-0.13433436,0.51201504,-0.09128355,0.4767954
20844,male,0.6925843,-1.565738,-0.75994414,-1.2168279,-0.14767283,-0.10255938,0.6498062,-0.37644204,0.49963126
20845,male,0.8260606,-1.4410534,-0.8000607,-1.0057733,-0.014923395,-0.116909906,0.5145517,-0.28827226,0.4709466
20846,male,0.74858856,-1.5058285,-0.7640133,-1.1773677,-0.120108634,-0.1040858,0.6027581,-0.35949653,0.47789595
20847,male,0.7443817,-1.5135609,-0.7600408,-1.2176864,-0.16119498,-0.101935156,0.6123252,-0.3692823,0.47020257
20848,male,0.77856797,-1.507143,-0.7960632,-1.0911856,-0.105649106,-0.11064114,0.59035826,-0.30207238,0.48006582
20849,male,0.7160089,-1.5544509,-0.77198213,-1.1936959,-0.1504358,-0.10392493,0.63874495,-0.35398242,0.48902905
20850,male,1.1143336,-1.3581791,-0.97725457,-0.5687073,-0.07123591,-0.14606671,0.4397049,0.061167035,0.4341978
20851,male,0.7060317,-1.5546182,-0.7693658,-1.1884472,-0.12941112,-0.10627412,0.61909723,-0.3645202,0.49083078
20852,male,1.1619194,-1.3261541,-0.99245286,-0.4888199,-0.05489958,-0.15149131,0.41475043,0.10028436,0.4402039
20853,male,1.0258163,-1.3967617,-0.9278779,-0.7085304,-0.08188054,-0.13629027,0.4824828,-0.03602148,0.44775426
20854,male,1.2823644,-1.1934301,-1.0114025,-0.3182551,0.09112951,-0.15849654,0.3098552,0.16096325,0.41542363
20855,male,0.7160089,-1.5544509,-0.77198213,-1.1936959,-0.1504358,-0.10392493,0.63874495,-0.35398242,0.48902905
20856,male,1.0056947,-1.4181011,-0.92651683,-0.7320009,-0.09887762,-0.13590184,0.49294946,-0.045074213,0.44977468
20857,male,1.0637786,-1.3908107,-0.9549603,-0.64306253,-0.09482035,-0.1416968,0.4701092,0.014955706,0.44543836
20858,male,1.0425198,-1.3960283,-0.9405562,-0.68570966,-0.09291173,-0.13780753,0.4819156,-0.012335763,0.44404188
20859,male,1.0964848,-1.3548397,-0.95678777,-0.5950777,-0.06343335,-0.14417867,0.4443396,0.02848044,0.44696194
20860,male,0.92647207,-1.4245049,-0.8635751,-0.86688614,-0.06729221,-0.12461074,0.51857865,-0.15879786,0.46207118
20861,male,1.0702623,-1.3691585,-0.9483983,-0.6377649,-0.060389016,-0.14078203,0.4549601,0.006308186,0.44029638
20862,male,0.9513121,-1.434588,-0.89145654,-0.8196374,-0.094373696,-0.12931204,0.5157874,-0.11146109,0.45840108
20863,male,0.93242425,-1.4475559,-0.88407105,-0.849401,-0.10398042,-0.12742466,0.5277208,-0.1277676,0.46038926
20864,male,0.8671359,-1.4843233,-0.8505809,-0.9385707,-0.12474935,-0.12201179,0.56633645,-0.19210318,0.48233265
20865,male,0.964239,-1.4211416,-0.89024526,-0.8149366,-0.08995352,-0.12767695,0.51984185,-0.10693736,0.45608371
20866,male,0.9854347,-1.4139215,-0.9022785,-0.7843638,-0.09325064,-0.12953822,0.51479185,-0.08253132,0.4532556
20867,male,0.87079096,-1.48492,-0.8520127,-0.9340637,-0.12987004,-0.121590234,0.57455647,-0.18643977,0.4851367
20868,male,0.9975383,-1.4122028,-0.913348,-0.75513,-0.09099339,-0.13262413,0.5027074,-0.06422557,0.45218265
20869,male,0.7768524,-1.5031948,-0.791455,-1.0749207,-0.09476185,-0.112985834,0.58150893,-0.3078413,0.4931938
20870,male,0.7768524,-1.5031948,-0.791455,-1.0749207,-0.09476185,-0.112985834,0.58150893,-0.3078413,0.4931938
20871,male,0.7494619,-1.5416846,-0.79376096,-1.125152,-0.13809612,-0.10915015,0.61926275,-0.31203148,0.48833495
20872,male,1.0513307,-1.3808242,-0.9389285,-0.66095257,-0.06971168,-0.14004813,0.46369046,-0.012294489,0.44888958
20873,male,1.6398739,-0.96243477,-1.1666429,0.2289217,0.25202882,-0.19434853,0.07741297,0.483665,0.3529689
20874,male,1.2387575,-1.2710267,-1.0260932,-0.370814,0.00049913896,-0.15804842,0.36130753,0.16913615,0.41959342
