id,gender,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
21123,female,1.3268375,-1.0141103,1.1656016,-0.22748017,-0.13651863,-0.32849222,-0.20680627,0.57520145,-0.09268766
21124,female,1.3342046,-0.96008646,1.2200494,-0.22876069,-0.113379955,-0.28097114,-0.20515977,0.5837155,-0.07890273
21125,female,1.3128611,-1.1767832,1.0208173,-0.21700495,-0.1945958,-0.44796354,-0.2185391,0.55721503,-0.13161054
21126,female,1.3188323,-1.1267323,1.0669376,-0.21981223,-0.17621155,-0.41036376,-0.21752591,0.5653541,-0.11918598
21127,female,1.301842,-1.2775494,0.9303294,-0.22066692,-0.23397242,-0.52836066,-0.22703604,0.54773265,-0.1525622
21128,female,1.3152726,-1.0893977,1.0891185,-0.22338326,-0.16777985,-0.39252156,-0.20543072,0.5596251,-0.1131094
21129,female,1.3141403,-1.0812505,1.0967569,-0.22503805,-0.16433164,-0.38500452,-0.20173803,0.5576165,-0.11102
21130,female,1.2866678,-1.3228393,0.8573761,-0.2183945,-0.26674765,-0.59535664,-0.20922628,0.53571147,-0.17327067
21131,female,1.3245727,-1.0765154,1.1126196,-0.22030038,-0.15717526,-0.37146458,-0.21489507,0.5717943,-0.10773578
21132,female,1.3095322,-1.1396146,1.0434364,-0.22289512,-0.18681613,-0.4314207,-0.20806156,0.5531849,-0.124559596
21133,female,1.3005272,-1.2760656,0.92379063,-0.21387288,-0.2353467,-0.53166264,-0.22260086,0.5427583,-0.1564528
21134,female,1.3152726,-1.0893977,1.0891185,-0.22338326,-0.16777985,-0.39252156,-0.20543072,0.5596251,-0.1131094
21135,female,1.3221072,-1.1083033,1.0907592,-0.22399975,-0.1666498,-0.39037892,-0.21898374,0.57080436,-0.11200096
21136,female,1.2855742,-1.3068808,0.86775416,-0.22444889,-0.2646429,-0.5915169,-0.21609323,0.5294072,-0.16670553
21137,female,1.3260635,-1.0418043,1.1425875,-0.21974078,-0.14374818,-0.34366944,-0.20816763,0.57133645,-0.100914806
21138,female,1.3277472,-0.9970112,1.1725814,-0.2213133,-0.13276426,-0.32146057,-0.20289116,0.5734946,-0.092883036
21139,female,1.301842,-1.2775494,0.9303294,-0.22066692,-0.23397242,-0.52836066,-0.22703604,0.54773265,-0.1525622
21140,female,1.2941345,-1.3349589,0.86912376,-0.21946436,-0.2608175,-0.58379394,-0.23011608,0.5397237,-0.167736
21141,female,1.2900114,-1.3432927,0.8547307,-0.21310677,-0.26476356,-0.5918968,-0.22283909,0.5303593,-0.17379354
21142,female,1.2938575,-1.3347596,0.868598,-0.2166814,-0.26003504,-0.5822346,-0.22817492,0.5376849,-0.16890523
21143,female,1.3188323,-1.1267323,1.0669376,-0.21981223,-0.17621155,-0.41036376,-0.21752591,0.5653541,-0.11918598
21144,female,1.3163166,-1.1279826,1.0631472,-0.2219243,-0.17826144,-0.4142685,-0.2148837,0.5624893,-0.11961729
21145,female,1.2831899,-1.346329,0.8416751,-0.2165614,-0.27131036,-0.60480565,-0.2152383,0.521878,-0.17629327
21146,female,1.2990396,-1.1439134,0.99124223,-0.1918671,-0.20348243,-0.4664364,-0.16591197,0.5414611,-0.15219781
21147,female,1.3164076,-1.1508839,1.0448993,-0.22406709,-0.18722503,-0.43288305,-0.22197488,0.56556165,-0.12298152
21148,female,1.2855062,-1.3196081,0.8680503,-0.2235231,-0.26207796,-0.58550864,-0.21549273,0.52741146,-0.16748826
21149,female,1.3011494,-1.2770509,0.9290149,-0.21370952,-0.23201632,-0.52446246,-0.22218315,0.54263574,-0.15548529
21150,female,1.3011494,-1.2770509,0.9290149,-0.21370952,-0.23201632,-0.52446246,-0.22218315,0.54263574,-0.15548529
21151,female,1.3005434,-1.2490144,0.93405086,-0.2171759,-0.23404117,-0.5288253,-0.21216369,0.55237156,-0.15439579
21152,female,1.3082371,-1.1185741,1.0503405,-0.22315656,-0.18528081,-0.42861256,-0.20335174,0.5514731,-0.12266184
21153,female,1.3130919,-1.1769494,1.0212554,-0.21932408,-0.19524783,-0.44926292,-0.22015674,0.55891395,-0.13063617
21154,female,1.3016111,-1.2773832,0.9298912,-0.21834779,-0.23332039,-0.5270613,-0.22541842,0.5460337,-0.15353657
21155,female,1.3248036,-1.0766816,1.1130579,-0.22261952,-0.15782729,-0.372764,-0.21651271,0.57349324,-0.106761426
21156,female,1.3017768,-1.272392,0.93003565,-0.22010958,-0.23473758,-0.53024423,-0.2266292,0.5478513,-0.15263887
21157,female,1.3624231,-0.72142994,1.4479674,-0.2261012,-0.01445998,-0.07812807,-0.18849334,0.6108624,-0.02418832
21158,female,1.299518,-1.0221208,1.1052246,-0.23292524,-0.1654425,-0.3868007,-0.17407462,0.5384196,-0.10711042
21159,female,1.3177849,-1.0743562,1.1076577,-0.22210532,-0.15873282,-0.37378296,-0.20395969,0.56118876,-0.109175414
21160,female,1.2859831,-1.1878728,0.9522232,-0.22349913,-0.22888108,-0.51786405,-0.18976033,0.5233445,-0.14716749
21161,female,1.2832445,-1.2854292,0.88273734,-0.22720113,-0.25851166,-0.5783664,-0.208301,0.5255087,-0.16260338
21162,female,1.3013946,-1.0441041,1.0952283,-0.23308158,-0.16919984,-0.39448744,-0.18110253,0.54205376,-0.109339446
21163,female,1.3013946,-1.0441041,1.0952283,-0.23308158,-0.16919984,-0.39448744,-0.18110253,0.54205376,-0.109339446
21164,female,1.2849126,-0.85937065,1.1879766,-0.23756428,-0.1340456,-0.32206842,-0.12699227,0.507096,-0.08571525
21165,female,1.2896509,-0.8205494,1.2237432,-0.24114513,-0.12035789,-0.2940765,-0.12720071,0.5144423,-0.075540245
21166,female,1.3005744,-1.1100639,1.0299581,-0.22621529,-0.19808087,-0.4561815,-0.20418791,0.53723687,-0.12449445
21167,female,1.3130825,-0.9858577,1.1589582,-0.23225617,-0.14170615,-0.33858094,-0.18598698,0.55439407,-0.09321819
21168,female,1.2906302,-1.0144292,1.0933545,-0.23749179,-0.17257543,-0.4011544,-0.1645404,0.5258556,-0.10851886
21169,female,1.3073537,-1.0926096,1.055804,-0.22502998,-0.18641706,-0.43246508,-0.2089784,0.54567015,-0.11830014
21170,female,1.2994422,-1.0209767,1.1069552,-0.23464109,-0.16517429,-0.38629952,-0.1763483,0.53742594,-0.10568144
21171,female,1.3248447,-0.8993495,1.214775,-0.22767153,-0.12227154,-0.3012051,-0.18683259,0.5724456,-0.07981356
21172,female,1.3159755,-1.1390455,1.0537403,-0.22127764,-0.18219103,-0.42243868,-0.21679012,0.5623733,-0.12204458
21173,female,1.3304168,-1.0239288,1.1615925,-0.22593988,-0.1383626,-0.33278474,-0.21396558,0.58128804,-0.09376177
21174,female,1.312302,-1.1200659,1.052759,-0.22564127,-0.18590568,-0.43000832,-0.20758215,0.56360143,-0.12161865
21175,female,1.3231114,-1.0908726,1.1012003,-0.2251307,-0.16351579,-0.38430825,-0.21902749,0.5722769,-0.10867086
21176,female,1.3258662,-1.0642244,1.1247956,-0.225515,-0.15365961,-0.36378714,-0.21299392,0.57881355,-0.10371039
21177,female,1.3148816,-1.1276382,1.0533535,-0.22463986,-0.18500139,-0.4283542,-0.21359494,0.56579494,-0.121318534
21178,female,1.4461143,0.25323904,2.2425027,-0.23249349,0.30953386,0.58777773,-0.03491704,0.75977445,0.15805654
21179,female,1.4466684,0.25284022,2.2435544,-0.23805942,0.307969,0.58465916,-0.038799364,0.76385194,0.160395
21180,female,1.3231614,-1.0931426,1.101745,-0.21975717,-0.16079453,-0.37858543,-0.21524559,0.5694622,-0.11080459
21181,female,1.314602,-1.0815829,1.0976332,-0.2296763,-0.1656357,-0.38760334,-0.2049733,0.5610144,-0.10907128
21182,female,1.3003829,-1.1728859,1.0017159,-0.22876976,-0.20702767,-0.47255376,-0.20613201,0.54482704,-0.13294603
21183,female,1.3253466,-1.0711482,1.1103789,-0.22355305,-0.16072753,-0.37841985,-0.20812054,0.58478063,-0.10904945
21184,female,1.2849835,-1.3942201,0.7876808,-0.21670271,-0.29885644,-0.6621648,-0.2198309,0.54476774,-0.19110654
21185,female,1.3225312,-1.0358242,1.1243982,-0.22233929,-0.15628575,-0.37159514,-0.22052215,0.560575,-0.10087067
21186,female,1.2544,-1.559021,0.6258769,-0.21624218,-0.3651914,-0.79771566,-0.22545339,0.49165952,-0.2289822
21187,female,1.3181027,-1.132504,1.0624688,-0.21760243,-0.17706236,-0.4120473,-0.21625693,0.5630429,-0.121169776
21188,female,1.3109529,-1.161354,1.0289661,-0.21382819,-0.18985009,-0.43807748,-0.21039191,0.5514853,-0.13108684
21189,female,1.3151001,-1.0141425,1.1475251,-0.231254,-0.14496656,-0.34488535,-0.19114806,0.5589032,-0.09679954
21190,female,1.3421878,-0.9389242,1.2508384,-0.2254773,-0.098805554,-0.25135761,-0.20963733,0.5925169,-0.07221919
21191,female,1.3278388,-1.0384718,1.1517537,-0.22531354,-0.14116454,-0.33805257,-0.2119925,0.5763829,-0.096729875
21192,female,1.340357,-0.9526335,1.2368851,-0.22426386,-0.10444692,-0.2629785,-0.20967782,0.58993495,-0.07606316
21193,female,1.3135965,-1.1166902,1.0669011,-0.22452314,-0.17753856,-0.41250896,-0.20971149,0.5591499,-0.118065625
21194,female,1.3288904,-1.048383,1.1450258,-0.2241029,-0.14388534,-0.3438761,-0.21551935,0.5781313,-0.09857201
21195,female,1.3152747,-1.0980422,1.0829065,-0.22435454,-0.17077734,-0.3986896,-0.20793162,0.56067497,-0.114202835
21196,female,1.3028073,-1.1784075,0.97553295,-0.22171767,-0.22149621,-0.5054729,-0.2231066,0.5437327,-0.13820629
21197,female,1.2789961,-1.3415104,0.8141294,-0.20810694,-0.28453997,-0.6322837,-0.19257547,0.52955234,-0.18912612
21198,female,1.3198943,-1.0284882,1.1423799,-0.22571136,-0.14580835,-0.347307,-0.1992273,0.56445575,-0.09941325
21199,female,1.44195,0.22629179,2.25728,-0.24906628,0.31736878,0.60296977,-0.08702502,0.7115938,0.1777118
21200,female,1.3135536,-1.1772816,1.0221318,-0.22396235,-0.19655189,-0.45186174,-0.22339201,0.5623119,-0.12868746
21201,female,1.3300877,-1.0338019,1.1581289,-0.21837774,-0.1360784,-0.3279209,-0.21060982,0.5756778,-0.09753471
21202,female,1.3085052,-1.1118046,1.0413332,-0.22452255,-0.19281088,-0.4454295,-0.20940223,0.55365354,-0.123017415
21203,female,1.3022704,-1.1306915,1.0144953,-0.22531149,-0.20480375,-0.46941298,-0.19970445,0.5509625,-0.1308739
21204,female,1.3111234,-1.1302177,1.0235416,-0.22056076,-0.20100854,-0.46374595,-0.22289777,0.5542747,-0.12677602
21205,female,1.3049212,-1.1516833,0.9968505,-0.22162837,-0.21261884,-0.48678765,-0.21340342,0.5515243,-0.13459417
21206,female,1.3059725,-1.1022799,1.0656174,-0.22646613,-0.17838442,-0.4135785,-0.19596636,0.5474559,-0.11848302
21207,female,1.2843034,-1.298634,0.8751297,-0.22471221,-0.26080346,-0.58322024,-0.21142995,0.5263792,-0.16520074
21208,female,1.3042816,-1.1379406,1.0284696,-0.22669375,-0.19598885,-0.45015153,-0.20070076,0.55163616,-0.12762211
21209,female,1.2996128,-1.2459493,0.94516325,-0.22462362,-0.23002352,-0.52027667,-0.22004776,0.5457705,-0.147639
21210,female,1.2550086,-1.4662013,0.6988934,-0.22679543,-0.33705625,-0.7390161,-0.20938683,0.49282625,-0.20827629
21211,female,1.2710792,-1.4762001,0.7220409,-0.22102998,-0.32471582,-0.71455896,-0.23108147,0.5141385,-0.20353788
21212,female,1.2985862,-1.2671919,0.92694896,-0.22362363,-0.23761204,-0.53598577,-0.22315434,0.54501396,-0.15230854
21213,female,1.2699311,-1.4862435,0.71290445,-0.22093235,-0.3285231,-0.7223388,-0.23160765,0.51285046,-0.20582792
21214,female,1.2699311,-1.4862435,0.71290445,-0.22093235,-0.3285231,-0.7223388,-0.23160765,0.51285046,-0.20582792
21215,female,1.2550086,-1.4662013,0.6988934,-0.22679543,-0.33705625,-0.7390161,-0.20938683,0.49282625,-0.20827629
21216,female,1.2537557,-1.4858146,0.6822068,-0.2261264,-0.3439551,-0.75322175,-0.21175486,0.49166796,-0.21252795
21217,female,1.2409185,-1.4605794,0.6709552,-0.17393382,-0.33060113,-0.7265549,-0.16151324,0.44041973,-0.23510526
21218,female,1.300322,-1.1655005,0.86298853,-0.1796323,-0.26094973,-0.55888593,-0.22658682,0.561429,-0.084303305
21219,female,1.2699227,-1.2762259,0.63546634,-0.17699516,-0.3900024,-0.8609597,-0.32359236,0.45565408,-0.17060149
21220,female,1.3794066,-0.33040357,1.3662361,-0.16593719,-0.104083955,-0.26459152,0.1487817,0.9498897,-0.12523133
21221,female,1.3180368,-1.1162724,1.0751301,-0.22489896,-0.17418917,-0.40586755,-0.21621801,0.5661232,-0.115575925
21222,female,1.3180368,-1.1162724,1.0751301,-0.22489896,-0.17418917,-0.40586755,-0.21621801,0.5661232,-0.115575925
21223,female,1.3171707,-1.1193181,1.0710227,-0.22543487,-0.1762128,-0.41000733,-0.2160705,0.56536424,-0.11640198
21224,female,1.3171707,-1.1193181,1.0710227,-0.22543487,-0.1762128,-0.41000733,-0.2160705,0.56536424,-0.11640198
21225,female,1.3171675,-1.1261235,1.0654248,-0.21779637,-0.1758741,-0.4095272,-0.21356279,0.561373,-0.12049859
21226,female,1.3075371,-1.1614312,1.0090976,-0.21782629,-0.2025483,-0.4642165,-0.20235382,0.55914694,-0.13603483
21227,female,1.3075371,-1.1614312,1.0090976,-0.21782629,-0.2025483,-0.4642165,-0.20235382,0.55914694,-0.13603483
21228,female,1.2975999,-1.1801401,0.98727375,-0.22319835,-0.21199249,-0.48307306,-0.20194222,0.5385992,-0.13842651
21229,female,1.3178608,-1.1058389,1.0737821,-0.21709614,-0.17347763,-0.40438777,-0.20234098,0.57008195,-0.12051678
21230,female,1.3178608,-1.1058389,1.0737821,-0.21709614,-0.17347763,-0.40438777,-0.20234098,0.57008195,-0.12051678
21231,female,1.3879814,-0.5233764,1.6276692,-0.2091312,0.06626618,0.08592111,-0.1734994,0.6307748,0.014454929
21232,female,1.2751989,-1.2279798,0.92593646,-0.2246982,-0.23571005,-0.5295926,-0.17744642,0.50514036,-0.15505373
21233,female,1.3008868,-1.0437385,1.0942644,-0.22797948,-0.16776538,-0.39162874,-0.17754373,0.5383161,-0.11148304
21234,female,1.3063964,-0.9933554,1.1395084,-0.2261485,-0.14807707,-0.35143015,-0.17329526,0.54305726,-0.1010072
21235,female,1.4928728,0.43977615,2.4874172,-0.21121319,0.42477146,0.81515825,-0.14611308,0.7174885,0.23475517
21236,female,1.2873743,-1.3407272,0.85219085,-0.2161326,-0.26690516,-0.59606034,-0.22004968,0.5279121,-0.17353913
21237,female,1.2931472,-1.293089,0.8980198,-0.21689941,-0.2474863,-0.5562194,-0.21762227,0.5342928,-0.1620506
21238,female,1.2936089,-1.2934214,0.8988961,-0.22153766,-0.24879035,-0.5588182,-0.22085753,0.53769076,-0.16010189
21239,female,1.3179102,-1.0153803,1.142734,-0.22967258,-0.14837378,-0.35287827,-0.19801416,0.5636248,-0.0976007
21240,female,1.2931472,-1.293089,0.8980198,-0.21689941,-0.2474863,-0.5562194,-0.21762227,0.5342928,-0.1620506
21241,female,1.3258057,-0.9619003,1.1834913,-0.22266063,-0.1314604,-0.32096684,-0.21364966,0.55767924,-0.08549292
21242,female,1.2931472,-1.293089,0.8980198,-0.21689941,-0.2474863,-0.5562194,-0.21762227,0.5342928,-0.1620506
21243,female,1.3090628,-1.1122569,1.0475802,-0.22617829,-0.18920778,-0.4362939,-0.19490892,0.56605756,-0.12451923
21244,female,1.2882462,-1.2346805,0.92701733,-0.22026806,-0.23738888,-0.53530914,-0.20049374,0.5265122,-0.15427114
21245,female,1.326267,-1.0104947,1.1597834,-0.22631581,-0.14003147,-0.33580026,-0.20097853,0.5796308,-0.09546636
21246,female,1.300596,-1.1450932,1.0203711,-0.22978026,-0.1998725,-0.4579018,-0.2012222,0.5445917,-0.12809947
21247,female,1.3062034,-1.1024461,1.0660555,-0.22878528,-0.17903645,-0.41487792,-0.197584,0.5491549,-0.11750866
21248,female,1.3424186,-0.9390904,1.2512766,-0.22779642,-0.099457584,-0.25265703,-0.21125495,0.59421587,-0.071244836
21249,female,1.3424186,-0.9390904,1.2512766,-0.22779642,-0.099457584,-0.25265703,-0.21125495,0.59421587,-0.071244836
21250,female,1.30528,-1.1017814,1.0643029,-0.21950874,-0.17642833,-0.4096803,-0.19111346,0.54235905,-0.1214061
21251,female,1.3164049,-1.0975448,1.0814801,-0.22172847,-0.17122804,-0.40003857,-0.2091234,0.5616337,-0.115198806
21252,female,1.3223082,-1.0602213,1.1278964,-0.22360995,-0.15027887,-0.35643056,-0.2075097,0.56777704,-0.10355697
21253,female,1.3080924,-1.0763174,1.038092,-0.20850353,-0.19336662,-0.4456284,-0.16093293,0.5790901,-0.13725658
21254,female,1.3080924,-1.0763174,1.038092,-0.20850353,-0.19336662,-0.4456284,-0.16093293,0.5790901,-0.13725658
21255,female,1.2215765,-0.77630836,1.134523,-0.27450466,-0.17046048,-0.39192948,-0.03186268,0.43235427,-0.09193535
21256,female,1.3038439,-1.0605313,1.080302,-0.23162732,-0.17661786,-0.410561,-0.18978201,0.54743016,-0.112738766
21257,female,1.3173366,-0.98898584,1.156335,-0.22651292,-0.14235516,-0.3407489,-0.1900111,0.56097275,-0.0955794
21258,female,1.3034989,-1.0730591,1.0800723,-0.22791855,-0.17327051,-0.40299344,-0.18724033,0.5433957,-0.11469072
21259,female,1.3300226,-1.0286446,1.1578352,-0.2178204,-0.13684356,-0.32980445,-0.21020298,0.57579654,-0.09761137
21260,female,1.3122935,-1.0799212,1.0932517,-0.20648499,-0.15911542,-0.37460926,-0.18879697,0.5440248,-0.118814886
21261,female,1.2914397,-1.1603004,0.9871852,-0.22137448,-0.21208231,-0.48316172,-0.18857314,0.52775407,-0.1395366
21262,female,1.7298408,-1.5616127,-1.2570481,-1.8019797,7.66259,-3.0061445,-0.16658086,1.1528112,-0.53057784
21263,female,1.3089646,-1.1747781,0.9896573,-0.219864,-0.21472256,-0.49197212,-0.23103286,0.55086434,-0.1347787
21264,female,1.3225143,-1.10016,1.0941788,-0.22359294,-0.16573901,-0.38877383,-0.21844779,0.57141453,-0.111146264
21265,female,1.3161945,-1.1170748,1.0706176,-0.21442567,-0.17231666,-0.40216127,-0.20810974,0.5573132,-0.12064608
21266,female,1.4985397,0.35866356,2.4967954,-0.23843154,0.43194678,0.83741784,-0.13803886,0.7604328,0.23718101
21267,female,1.2446145,-0.8963566,1.0823619,-0.19638313,-0.16479145,-0.383921,-0.050796557,0.42945984,-0.13043587
21268,female,1.3294874,-1.0333699,1.1569897,-0.212348,-0.13438313,-0.32454246,-0.20640397,0.5712605,-0.10006805
21269,female,1.3452698,-0.8593535,1.310625,-0.22556256,-0.07413375,-0.20083384,-0.19698635,0.5935376,-0.05775619
21270,female,1.7321855,-1.3805385,-1.0041656,-1.736873,7.384586,-2.7648292,-0.16311288,1.1518886,-0.4739215
21271,female,1.3111753,-1.0332769,1.120904,-0.21845283,-0.15273272,-0.36139503,-0.18445757,0.54765815,-0.10782657
21272,female,1.304902,-1.0966702,1.0700454,-0.22431152,-0.17519577,-0.40679812,-0.19126451,0.54375166,-0.11846812
21273,female,1.5287071,1.2559775,3.222261,-0.2875886,0.7270739,1.4488671,0.012945424,0.7892782,0.42405716
21274,female,1.2914324,-1.3402536,0.8488662,-0.21663183,-0.27088565,-0.60535663,-0.22933309,0.5367013,-0.17316863
21275,female,1.2957528,-1.2551807,0.9249548,-0.22116998,-0.23875673,-0.5386464,-0.21666025,0.5397745,-0.1536611
21276,female,1.3217052,-1.1054587,1.0899112,-0.22001047,-0.16598913,-0.38924164,-0.2161921,0.5681454,-0.113598265
21277,female,1.3302453,-1.0390258,1.1585978,-0.21986273,-0.13557406,-0.32655716,-0.21166374,0.5762387,-0.09706831
21278,female,1.3000692,-1.1396035,1.019201,-0.22458465,-0.1993336,-0.45718655,-0.19758007,0.5413125,-0.13012485
21279,female,1.3517454,-0.85213315,1.328074,-0.22431251,-0.06611355,-0.18466038,-0.20376909,0.60213566,-0.053552516
21280,female,1.3198184,-1.0475402,1.1296523,-0.2202271,-0.14890487,-0.35373083,-0.20004551,0.56191015,-0.10448269
21281,female,1.3016987,-1.1393936,1.0107241,-0.21973257,-0.20336384,-0.46562183,-0.18937154,0.55239844,-0.13572074
21282,female,1.3046051,-1.1589727,1.0195812,-0.21859354,-0.19556631,-0.44935453,-0.20329763,0.5444324,-0.13214177
21283,female,1.3229651,-1.0163645,1.1572012,-0.21638319,-0.13589047,-0.3271802,-0.195523,0.562839,-0.09913359
21284,female,1.3263557,-0.9849484,1.1855648,-0.21441339,-0.1231882,-0.30123305,-0.19227844,0.5651884,-0.09288858
21285,female,1.3093998,-0.98639435,1.1169486,-0.22048905,-0.16300614,-0.38604414,-0.19381589,0.5420474,-0.10388457
21286,female,1.3055787,-1.0892203,1.064445,-0.22275367,-0.17964529,-0.41698796,-0.1933316,0.5460537,-0.11964902
21287,female,1.3020077,-1.2725582,0.9304738,-0.22242871,-0.2353896,-0.5315436,-0.22824684,0.5495503,-0.1516645
21288,female,1.2814327,-1.2909156,0.8602491,-0.21442114,-0.2661783,-0.593979,-0.1865293,0.53307533,-0.17605583
21289,female,1.303909,-1.0656886,1.0805957,-0.23218465,-0.1758527,-0.40867746,-0.19018885,0.5473114,-0.112662114
21290,female,1.2808822,-1.261399,0.8975736,-0.22967471,-0.252763,-0.5661577,-0.20030534,0.52166957,-0.15853955
21291,female,1.3260828,-0.9811491,1.1889975,-0.23065262,-0.12756313,-0.309805,-0.19971164,0.5738947,-0.08617088
21292,female,1.2902315,-1.346873,0.8458199,-0.21469568,-0.270608,-0.60445553,-0.22686848,0.5332655,-0.17491499
21293,female,1.3417261,-0.9385919,1.2499621,-0.22083902,-0.0975015,-0.24875881,-0.20640206,0.58911896,-0.074167915
21294,female,1.3108765,-1.0437952,1.1094569,-0.21869707,-0.15840939,-0.37334654,-0.18754883,0.54863745,-0.11026576
21295,female,1.2486991,-1.4723166,0.68136555,-0.218759,-0.3418831,-0.7488978,-0.19777279,0.47919,-0.21585412
21296,female,1.286715,-1.11224,1.0168577,-0.22632162,-0.200585,-0.45874426,-0.17258184,0.52007574,-0.13140894
21297,female,1.3243419,-1.0763493,1.1121815,-0.21798125,-0.15652323,-0.37016517,-0.21327744,0.5700953,-0.10871015
21298,female,1.3243419,-1.0763493,1.1121815,-0.21798125,-0.15652323,-0.37016517,-0.21327744,0.5700953,-0.10871015
21299,female,1.3109974,-1.0892428,1.0559952,-0.22272222,-0.18693219,-0.4328763,-0.19635692,0.56632274,-0.122501016
21300,female,1.2986894,-1.2452846,0.94341063,-0.2153471,-0.2274154,-0.515079,-0.21357723,0.5389747,-0.15153645
21301,female,1.3016124,-1.2190838,0.9716846,-0.21567656,-0.21463065,-0.48853973,-0.21077298,0.54129374,-0.14474364
21302,female,1.283942,-1.393091,0.80740196,-0.21958682,-0.28740847,-0.63817775,-0.2291891,0.5277971,-0.18301277
21303,female,1.2995396,-1.1519983,1.0186208,-0.21902059,-0.19546461,-0.44857946,-0.1937443,0.5359189,-0.1328563
21304,female,1.3248225,-1.0818057,1.1132638,-0.22271302,-0.15693173,-0.37062058,-0.21659604,0.5730347,-0.10687964
21305,female,1.3119978,-1.1078268,1.0652969,-0.21919574,-0.1773416,-0.4125064,-0.20397289,0.55417484,-0.12029443
21306,female,1.2986183,-1.2341,0.93933433,-0.21013428,-0.2295534,-0.5195725,-0.20072906,0.54646313,-0.15629396
21307,female,1.3166547,-1.102835,1.0821244,-0.2241411,-0.1709845,-0.39919457,-0.21082437,0.56287414,-0.11434266
21308,female,1.3166547,-1.102835,1.0821244,-0.2241411,-0.1709845,-0.39919457,-0.21082437,0.56287414,-0.11434266
21309,female,1.3166547,-1.102835,1.0821244,-0.2241411,-0.1709845,-0.39919457,-0.21082437,0.56287414,-0.11434266
21310,female,1.2877688,-1.3834178,0.82111365,-0.21446668,-0.27969116,-0.6226042,-0.22968017,0.53010046,-0.18132763
21311,female,1.283942,-1.393091,0.80740196,-0.21958682,-0.28740847,-0.63817775,-0.2291891,0.5277971,-0.18301277
21312,female,1.2835109,-1.3940763,0.8050572,-0.21426734,-0.28659728,-0.6366571,-0.22608957,0.52423894,-0.18552351
21313,female,1.2880898,-1.3807387,0.8241875,-0.21367072,-0.2779639,-0.61903185,-0.22892015,0.5298509,-0.18090244
21314,female,1.3135532,-1.1486399,1.0387294,-0.21228185,-0.18591288,-0.43009788,-0.2074894,0.5579924,-0.1298571
21315,female,1.2850765,-1.3893816,0.81174344,-0.214081,-0.28357983,-0.6304913,-0.22702233,0.5261506,-0.18390554
21316,female,1.2850765,-1.3893816,0.81174344,-0.214081,-0.28357983,-0.6304913,-0.22702233,0.5261506,-0.18390554
21317,female,1.3182585,-1.0634006,1.1144131,-0.22351049,-0.15682618,-0.3699955,-0.20353353,0.56256074,-0.106927186
21318,female,1.3201,-1.0836831,1.1030905,-0.2217981,-0.16098867,-0.37874642,-0.20983054,0.56547594,-0.11002988
21319,female,1.2823635,-1.3551493,0.8322037,-0.22172767,-0.27762458,-0.61780375,-0.21941793,0.5245024,-0.17659064
21320,female,1.2847583,-1.3817582,0.81751424,-0.21953277,-0.28299066,-0.6290707,-0.227617,0.52828217,-0.18061614
21321,female,1.2916313,-1.3302647,0.8687946,-0.22122587,-0.26145142,-0.5848471,-0.22620156,0.536524,-0.16744232
21322,female,1.3162956,-1.0925292,1.0781814,-0.2168632,-0.1720583,-0.4015899,-0.1981937,0.56690574,-0.11947644
21323,female,1.3364608,-0.9865957,1.2050971,-0.22517431,-0.11835482,-0.29145846,-0.21238826,0.5864759,-0.08351284
21324,female,1.3109279,-1.1505066,1.036383,-0.22383812,-0.19053377,-0.43929538,-0.2135753,0.55683315,-0.12563631
21325,female,1.3050274,-1.1421607,1.0268127,-0.21952637,-0.1940774,-0.44671386,-0.20230076,0.54590416,-0.1297702
21326,female,1.3006365,-1.2032362,0.97398955,-0.21951741,-0.21670093,-0.4932278,-0.21012181,0.5427724,-0.14249198
21327,female,1.3008186,-1.1999115,0.9721712,-0.21870914,-0.21801238,-0.49576908,-0.20428276,0.5483657,-0.14439504
21328,female,1.3085463,-1.1871316,1.0048094,-0.21539986,-0.20097016,-0.46095112,-0.21403565,0.5504358,-0.1363164
21329,female,1.2983738,-1.0159339,1.1137085,-0.23545489,-0.16146627,-0.37800044,-0.17061348,0.53653073,-0.10462066
21330,female,1.294444,-1.1439106,0.9172659,-0.198676,-0.25343987,-0.58000153,-0.2500898,0.49852788,-0.14869909
21331,female,1.294444,-1.1439106,0.9172659,-0.198676,-0.25343987,-0.58000153,-0.2500898,0.49852788,-0.14869909
21332,female,1.2994504,-1.2143929,0.9606239,-0.2157339,-0.22175999,-0.504296,-0.21404882,0.53661823,-0.146
21333,female,1.3044672,-1.0294312,1.0483098,-0.19703081,-0.1895378,-0.44288325,-0.1881148,0.5323398,-0.12848297
21334,female,1.4617136,0.24498682,2.3424969,-0.24808365,0.36141616,0.6938245,-0.11817714,0.7176237,0.20148769
21335,female,1.3150086,-0.9571052,1.1693352,-0.22731873,-0.1382904,-0.33219683,-0.17661382,0.5613872,-0.093309544
21336,female,1.3366781,-0.98930734,1.2055944,-0.22730827,-0.11849387,-0.2915562,-0.2138858,0.5877757,-0.08269503
21337,female,1.2973684,-1.193287,0.9813756,-0.22250713,-0.2133659,-0.48560712,-0.20301077,0.53771085,-0.14029229
21338,female,1.2693485,-1.3650947,0.8063556,-0.22195967,-0.28772685,-0.63763976,-0.20348576,0.5029236,-0.18363704
